indx,city,tmpd,dptp,date,pm25tmean2,pm10tmean2,o3tmean2,no2tmean2
6430,chic,70,57,8/8/04,19.5,28.5,31.44010417,19.890625
6431,chic,75,61.3,8/9/04,8.3,55.5,31.48029891,17.765625
6432,chic,64,54.7,8/10/04,6.2375,31.5,12.17889493,9.91236413
6433,chic,58,49,8/11/04,5.7,29.5,11.77864583,10.80729167
6434,chic,56,48.2,8/12/04,6.7,17.5,13.02012311,15.9283391
6435,chic,61,50.3,8/13/04,7.533333333,20.2,16.80729167,19.66168478
6436,chic,60,48.4,8/14/04,8.5,14.5,19.08333333,15.19791667
6437,chic,62,49,8/15/04,17.7,19.5,23.78125,17.875
6438,chic,63,51.3,8/16/04,15.8875,52.5,26.71399457,28.07589286
6439,chic,72,62.3,8/17/04,19.4,48,33.6066782,25.42992424
6440,chic,70,64.4,8/18/04,20,35.5,20.16644022,25.57291667
6441,chic,64,50.9,8/19/04,7.111111111,17.8,20.44406703,14.42451691
6442,chic,66,50.7,8/20/04,11.8,42.5,10.92708333,28
6443,chic,63,51.2,8/21/04,9.8,22.5,24.02604167,19.22916667
6444,chic,65,56.2,8/22/04,16.175,36,30.6875,20.91666667
6445,chic,72,63.7,8/23/04,17.4,45.5,27.4678442,18.95833333
6446,chic,73,67.4,8/24/04,10,30,15.45722373,23.75
6447,chic,72,66.5,8/25/04,7.4,15,12.40523098,20.52777778
6448,chic,75,70.2,8/26/04,16.1,31.5,21.28351449,19.21527778
6449,chic,78,69.5,8/27/04,16.5,36.5,22.65738225,22.55042271
6450,chic,68,61.9,8/28/04,6.0125,6,22.546875,10.625
6451,chic,61,53.9,8/29/04,5.9,5,19.6577381,8.993055556
6452,chic,64,57.2,8/30/04,16.4,32,14.6392663,24.21329365
6453,chic,67,58.3,8/31/04,15.34285714,32.4,19.21978961,27.46717172
6454,chic,70,60.3,9/1/04,NA,47.5,25.51154891,31.68629808
6455,chic,73,62,9/2/04,NA,42,33.84375,30.2985572
6456,chic,73,64.3,9/3/04,37.28571429,51.5,26.04947917,33.26041667
6457,chic,73,63.2,9/4/04,38.8,50.5,29.4609375,31.14583333
6458,chic,76,66.5,9/5/04,41.5,45,34.24479167,22.40625
6459,chic,68,63.2,9/6/04,20.7625,30.2,29.91145833,13.05208333
6460,chic,66,51.3,9/7/04,14.7,16,21.28645833,15.63541667
6461,chic,65,53.9,9/8/04,5.6,10,23.79211957,9.661458333
6462,chic,64,54.5,9/9/04,7.171428571,17,17.32552083,16.78787879
6463,chic,66,54.4,9/10/04,17.8,54,19.06770833,30.21354167
6464,chic,70,57,9/11/04,19.3,37,31.703125,34.47395833
6465,chic,71,57.9,9/12/04,28.52857143,42.75,40.90104167,27.97395833
6466,chic,71,60.7,9/13/04,NA,48.5,32.25782279,30.42675983
6467,chic,75,64.7,9/14/04,22.75,46.5,31.73192523,20.56657609
6468,chic,77,65.9,9/15/04,16.95714286,59,25.99830163,19.359375
6469,chic,66,53.6,9/16/04,9,18,23.82582816,19.984375
6470,chic,62,49.1,9/17/04,7.3,13.5,26.62878788,17.96685606
6471,chic,64,52.2,9/18/04,10.2125,24.2,24.63095238,23.05729167
6472,chic,68,49.3,9/19/04,10.7,16.5,28.26785714,18.85416667
6473,chic,64,47.5,9/20/04,NA,31,26.51242236,28.52966486
6474,chic,67,50.5,9/21/04,17.4875,61,30.20755694,38.33831522
6475,chic,66,52.4,9/22/04,26,71.5,30.686853,39.44940476
6476,chic,70,53.3,9/23/04,27.9,60.5,33.01785714,39.61458333
6477,chic,69,50.7,9/24/04,12.91111111,35,23.21726191,31.16666667
6478,chic,62,49.9,9/25/04,9.8,15.5,20.76785714,19
6479,chic,59,47.6,9/26/04,NA,18,19.14285714,20.40625
6480,chic,61,48.2,9/27/04,18.47142857,42.5,15.67883023,40.85416667
6481,chic,59,47.1,9/28/04,NA,15.5,22.47049689,15.34270833
6482,chic,54,44.9,9/29/04,9.6,12.5,19.34083851,24.94570707
6483,chic,54,41.2,9/30/04,17.81111111,41.6,12.95238095,35.82142857
6484,chic,62,49.2,10/1/04,NA,51.5,25.06764069,31.44444444
6485,chic,48,30.9,10/2/04,7.8,11.5,17.25,17.04166667
6486,chic,53,32.5,10/3/04,7.7375,21.5,18.98809524,21.44444444
6487,chic,47,30.3,10/4/04,9.3,14,16.54680736,19.77777778
6488,chic,46,29,10/5/04,11.9,37.5,7.803959627,32.1147343
6489,chic,61,35.9,10/6/04,11.4375,41,9.558712121,36.54166667
6490,chic,60,41.7,10/7/04,18.8,46.5,20.41330228,38.61775362
6491,chic,64,61.2,10/8/04,24.55,34,16.51488095,22.55555556
6492,chic,57,41,10/9/04,10.35,18.5,16.29166667,26.55555556
6493,chic,52,42.9,10/10/04,9.9,14.5,18.80952381,19.44444444
6494,chic,53,43.6,10/11/04,13.1,19,20.74404762,23.47222222
6495,chic,51,44.4,10/12/04,13.2,29.2,16.08152174,23.39371981
6496,chic,58,47.8,10/13/04,24.8,29,13.87797619,28.66666667
6497,chic,52,46.6,10/14/04,12.35,17,11.26488095,23.13888889
6498,chic,49,41.1,10/15/04,8.6,11.5,9.273550725,17.28321256
6499,chic,43,29.5,10/16/04,4.2,17,17.64880952,8.25
6500,chic,43,28.9,10/17/04,8.3,14,14.84226191,19.31944444
6501,chic,45,39.3,10/18/04,12.3875,18,13.34690853,22.14009662
6502,chic,51,46.5,10/19/04,13.1,17,11.62060041,17.58454106
6503,chic,52,48,10/20/04,14.75,12.5,14.28597309,18.79459064
6504,chic,53,46.1,10/21/04,11.6875,19.5,14.9702381,20.38888889
6505,chic,54,49.3,10/22/04,25.6,34,10.19629917,24.83333333
6506,chic,66,54.8,10/23/04,13.8,21,13.47619048,15.05555556
6507,chic,55,43.4,10/24/04,8.233333333,14.2,14.4375,21.56944444
6508,chic,57,44.9,10/25/04,18.6,42,13.58139234,36.08454106
6509,chic,57,52.1,10/26/04,27.3,31,12.561853,26.68021049
6510,chic,58,52.1,10/27/04,31.6125,28,14.47202616,26.30176768
6511,chic,54,52.3,10/28/04,43.6,41.5,6.207880435,26.34722222
6512,chic,69,65.9,10/29/04,18.1,36.5,10.09805254,19.33333333
6513,chic,61,44.2,10/30/04,6,18.6,17.67447917,10.13888889
6514,chic,51,41.2,10/31/04,5.9,14,14.3671875,12.30555556
6515,chic,50,46.1,11/1/04,10.1,15,10.11458333,19.17222222
6516,chic,47,41.6,11/2/04,4.85,9.5,9.947916667,23.38888889
6517,chic,49,38.1,11/3/04,8.4,16.5,16.43931159,21.95039683
6518,chic,46,38.8,11/4/04,11.9,14,12.24048913,25.41786284
6519,chic,45,27.5,11/5/04,6.975,16,15.98958333,24.58333333
6520,chic,54,36.7,11/6/04,10.3,26.5,12.58333333,22.5
6521,chic,47,27.9,11/7/04,6.5,15,20.08333333,16.20833333
6522,chic,39,18.9,11/8/04,7,25.5,9.58423913,33.0625
6523,chic,45,24.3,11/9/04,13.2,38.5,7.691123188,29.91666667
6524,chic,55,38.3,11/10/04,22.5,60.5,10.66123188,32.04528986
6525,chic,44,30.8,11/11/04,5.65,11.5,25.11458333,13.20833333
6526,chic,39,26.9,11/12/04,8.6,6,25.03125,17.27717391
6527,chic,36,26.9,11/13/04,8.95,23,17.84375,24.375
6528,chic,38,26.4,11/14/04,16.8875,27,7.833333333,31.625
6529,chic,40,33.1,11/15/04,NA,46.5,2.196557971,34.59722222
6530,chic,51,47.8,11/16/04,29.6,42,2.746376812,25.60265701
6531,chic,59,55.8,11/17/04,28.16666667,35,2.730654762,20.15277778
6532,chic,55,54.3,11/18/04,28,28,4.104166667,20.34722222
6533,chic,52,51,11/19/04,21.4,20.5,8.696105073,23.47222222
6534,chic,49,42.8,11/20/04,10.525,11.5,11.16666667,14.27777778
6535,chic,38,29,11/21/04,11.6,16.5,11.23958333,19.33333333
6536,chic,42,33.2,11/22/04,22.6,39,3.508152174,29.27489178
6537,chic,45,38.6,11/23/04,18.38888889,24.8,7.65625,19.53985507
6538,chic,37,30.7,11/24/04,12,8,25.22916667,14.63888889
6539,chic,27,21.1,11/25/04,11.6,12.5,12.91666667,25.11111111
6540,chic,37,33,11/26/04,11.65714286,17.5,4.958333333,25.20833333
6541,chic,42,39.7,11/27/04,6.25,8,14.65277778,16.95833333
6542,chic,39,24.9,11/28/04,7.1,14,13.91666667,18.85416667
6543,chic,35,32.8,11/29/04,15.5125,17.2,3.757734114,33.98824786
6544,chic,36,33.4,11/30/04,17.4,17.5,5.375,25.09541063
6545,chic,29,23.9,12/1/04,20.1,20.5,7.946105073,21.95833333
6546,chic,31,25,12/2/04,21.525,31.5,4.149621212,28.89087302
6547,chic,30,21.8,12/3/04,21,28,6.916666667,27.26388889
6548,chic,36,30.4,12/4/04,14.4,28,7.572916667,22.75
6549,chic,37,34.9,12/5/04,23.575,28.2,5.645833333,20.15277778
6550,chic,45,43.9,12/6/04,21.9,23,4.020833333,23.65036232
6551,chic,46,43.4,12/7/04,11.8,12,4.429347826,20.45833333
6552,chic,39,34.2,12/8/04,13.94285714,27,7.514492754,22.03442029
6553,chic,44,40.2,12/9/04,21.9,25.5,3.5,26.375
6554,chic,41,39.5,12/10/04,23.1,25,5.083333333,20.125
6555,chic,35,26.6,12/11/04,5.85,8.6,18.16666667,15.29166667
6556,chic,37,27.3,12/12/04,8.75,15.5,18.64393939,10.36111111
6557,chic,25,13,12/13/04,10,20,18.63541667,15.74335749
6558,chic,22,9.4,12/14/04,7.9125,17,10.69610507,23.875
6559,chic,28,15.1,12/15/04,19.4,47,6.900815217,24.45772947
6560,chic,36,20.4,12/16/04,10.5,32.5,9.895833333,21.52525253
6561,chic,26,16.1,12/17/04,14.24285714,24.33333333,6.104166667,32.40277778
6562,chic,28,24.5,12/18/04,16.4,30.5,8.916666667,18.31944444
6563,chic,11,-4.5,12/19/04,5,47,21.38541667,17.01388889
6564,chic,20,3.8,12/20/04,7.728571429,50,10.77943841,25.60978261
6565,chic,25,13.8,12/21/04,17.1,44.5,10.4990942,17.04528986
6566,chic,11,-0.5,12/22/04,12.8,23,12.21875,23.48611111
6567,chic,12,-0.1,12/23/04,7.675,26.5,17.04166667,21.625
6568,chic,5,-7.4,12/24/04,11.4,15,16.59375,23.25
6569,chic,15,6.7,12/25/04,19,27.5,10.47916667,21.59722222
6570,chic,18,12.1,12/26/04,21.85,27.5,8.489583333,24.41666667
6571,chic,17,12,12/27/04,37.1,34.5,6.531702899,36.50555556
6572,chic,33,22.7,12/28/04,25.5,41,4.136322464,29.60990338
6573,chic,33,29.1,12/29/04,41.32222222,51.75,3.333333333,27.55050505
6574,chic,44,41.2,12/30/04,35.5,28,7.052083333,24.84722222
6575,chic,43,36.1,12/31/04,11.3,14,16.84375,15.33333333
6576,chic,33,24.8,1/1/05,10.525,16.5,9.208333333,14.15277778
6577,chic,44,39.6,1/2/05,NA,16,6.447916667,16.06944444
6578,chic,34,31.5,1/3/05,17.5,11.5,12.6875,18.62584541
6579,chic,33,29,1/4/05,8.8375,11.6,17.54846015,19.31521739
6580,chic,29,25.5,1/5/05,3.3,9,27.76041667,13.75378788
6581,chic,20,18.6,1/6/05,21.4,14,15.45833333,28.30555556
6582,chic,18,16.7,1/7/05,15.56666667,19.5,8.360054348,31.04166667
6583,chic,26,21.4,1/8/05,26.7,24.5,5.229166667,26.31944444
6584,chic,30,27.6,1/9/05,19.1,17,11.42708333,19.02777778
6585,chic,32,26.1,1/10/05,16.47142857,21,8.176136364,25.31944444
6586,chic,33,33.4,1/11/05,16.2,20.5,4.127717391,21.70410628
6587,chic,48,45.6,1/12/05,9.8,27.5,8.1875,24.89915459
6588,chic,31,25.5,1/13/05,10.1,9.5,9.230525362,22.93900966
6589,chic,10,-3.4,1/14/05,10.5,20.5,17.20625,26.55555556
6590,chic,10,-6.4,1/15/05,8.8,14,18.27083333,25.58333333
6591,chic,9,-5.6,1/16/05,8.966666667,13.4,23.86458333,18.375
6592,chic,7,-7.8,1/17/05,10.1,16,16.33333333,28.18055556
6593,chic,12,1.7,1/18/05,19.3,44,11.42798913,33.0942029
6594,chic,29,22.3,1/19/05,15.04285714,25.5,13.11458333,26.92424242
6595,chic,26,20.9,1/20/05,22,27.5,13.77083333,26.94949495
6596,chic,21,13.5,1/21/05,16.8,25,19.20425725,25.19444444
6597,chic,17,12.2,1/22/05,11.28571429,19.6,19.33333333,23.94444444
6598,chic,16,7.2,1/23/05,10.5,18.5,19.07291667,31.47222222
6599,chic,26,17.3,1/24/05,18.6,26.5,12.2798913,29.76350461
6600,chic,33,27.1,1/25/05,32.77142857,38.5,5.704257246,36.40398551
6601,chic,26,19.4,1/26/05,12.5,20,19.28125,26.56818182
6602,chic,13,9.3,1/27/05,10.8,22,20.70833333,27.34469697
6603,chic,15,5.1,1/28/05,24.5,35.6,7.538496377,40.425
6604,chic,28,17.2,1/29/05,32.7,37.5,3.760416667,39
6605,chic,30,26.2,1/30/05,NA,23,12.40625,23.38888889
6606,chic,28,22,1/31/05,45.52857143,54,7.083333333,43.58531746
6607,chic,28,23.8,2/1/05,26.65,28.5,12.80027174,35.04166667
6608,chic,26,20,2/2/05,52,50.5,6.241477273,46.36111111
6609,chic,30,25,2/3/05,47.45,53.6,7.269021739,48.59722222
6610,chic,36,32.1,2/4/05,61.5,57.5,4.8125,41.52777778
6611,chic,46,35.5,2/5/05,39.5,40.5,8.90625,29.05555556
6612,chic,43,35.4,2/6/05,26.34285714,27,6.9375,28.55555556
6613,chic,39,39.3,2/7/05,19.7,18,8.979166667,26.33134921
6614,chic,29,23,2/8/05,12.9,5,19.23233696,18
6615,chic,28,20,2/9/05,12.01428571,17.8,12.69791667,28.72222222
6616,chic,27,16.3,2/10/05,22.1,28.5,19.1875,24.34722222
6617,chic,33,23.5,2/11/05,21.8,33.5,14.71875,23.54166667
6618,chic,42,28.6,2/12/05,20.91428571,29,13.67708333,27.48611111
6619,chic,38,34.7,2/13/05,23.4,28,13.45833333,21.20833333
6620,chic,43,37.5,2/14/05,NA,17,11.20833333,19.45833333
6621,chic,38,34,2/15/05,20.5875,25,5.069746377,32.76388889
6622,chic,30,18.2,2/16/05,12.8,27.5,19.0625,19.9375
6623,chic,22,8.4,2/17/05,10.15,29.5,24.0932971,18.65530303
6624,chic,19,2.8,2/18/05,7.825,24.5,17.98958333,24.93357488
6625,chic,32,18,2/19/05,12,23,14.94791667,23.26388889
6626,chic,34,32.6,2/20/05,14.6,15,11.88541667,24.79166667
6627,chic,35,28.7,2/21/05,17.47142857,21.6,8.708333333,22.29166667
6628,chic,29,23.1,2/22/05,22.8,28,11.63541667,32.11093858
6629,chic,28,19.6,2/23/05,23.9,45.5,10.80661232,43.16666667
6630,chic,32,24.1,2/24/05,27.35,35.5,10.86911232,40.51893939
6631,chic,34,26,2/25/05,28.6,40,13.92708333,26.125
6632,chic,29,20.8,2/26/05,12,15.5,30.47916667,19.58333333
6633,chic,33,23.9,2/27/05,20.28571429,24.2,14.96875,23.93055556
6634,chic,31,27.4,2/28/05,24.2,21,11.98097826,27.55483092
6635,chic,23,12.5,3/1/05,7.6,23,27.98143116,22.05555556
6636,chic,20,5.9,3/2/05,6.3625,20.5,24.03219697,25.66666667
6637,chic,24,12.7,3/3/05,18,38.5,12.44791667,42.18719807
6638,chic,32,26.6,3/4/05,36.9,54.5,5.395833333,46.56944444
6639,chic,38,30.5,3/5/05,28.225,34.2,17.8125,24.19444444
6640,chic,50,33.6,3/6/05,14.7,26,29.5625,16.19444444
6641,chic,42,29.3,3/7/05,9.6,20.5,26.71875,18.56150794
6642,chic,24,7,3/8/05,7.325,25,25.70380435,22.07850242
6643,chic,24,3.9,3/9/05,9.7,24.5,19.5625,30.79166667
6644,chic,29,22.4,3/10/05,16.6,32,9.21875,33.34722222
6645,chic,30,22.7,3/11/05,11.98571429,20.5,23.09375,19.94444444
6646,chic,26,10.7,3/12/05,5.5,24.5,30.30208333,18.18055556
6647,chic,23,7.6,3/13/05,8.6,20.5,23.94791667,26.31944444
6648,chic,29,19.6,3/14/05,19.6125,51,9.93432971,39.87456867
6649,chic,31,17.4,3/15/05,20.8,49,15.54574275,30.77717391
6650,chic,37,21.1,3/16/05,19.7,53.5,16.82019928,30.94444444
6651,chic,32,26.8,3/17/05,13.0625,22.4,26.10416667,25.95833333
6652,chic,39,30.9,3/18/05,28.7,43.5,21,26.50614844
6653,chic,42,36.1,3/19/05,26.95,27.5,19.14583333,18.45833333
6654,chic,34,25,3/20/05,12.9,15.5,32.52083333,17.48611111
6655,chic,32,26.5,3/21/05,16.7,19,23.1245471,27.13405797
6656,chic,37,26.8,3/22/05,NA,19.5,33.73913044,18.41183575
6657,chic,34,26.2,3/23/05,6.385714286,12,32.40625,19.86111111
6658,chic,36,25.6,3/24/05,21.4,45,12.15625,45.94444444
6659,chic,36,31,3/25/05,16.1,14,29.67708333,23.15277778
6660,chic,37,30.8,3/26/05,17.68571429,22.5,24.28125,25.5
6661,chic,38,28.1,3/27/05,NA,34,16.25,37.06944444
6662,chic,44,27.2,3/28/05,NA,37.5,22.6884058,41.09782609
6663,chic,52,31,3/29/05,18.55714286,36.8,22.37726449,39.62922705
6664,chic,66,44.3,3/30/05,13.85,56.5,32.89221015,23.06944444
6665,chic,49,38.1,3/31/05,5.4,20.5,24.3125,21.22222222
6666,chic,45,35.5,4/1/05,10.8,24,18.56004141,32.44318182
6667,chic,43,30.9,4/2/05,6.05,15,32.29166667,18.125
6668,chic,48,27.3,4/3/05,7.5,24,22.44047619,31.26147343
6669,chic,52,33.7,4/4/05,18.1,47.5,25.74288302,38.08333333
6670,chic,62,48.8,4/5/05,16.7,40,36.10714286,23.625
6671,chic,63,50.3,4/6/05,NA,37,25.38677536,23.60284281
6672,chic,48,35.5,4/7/05,5.871428571,11.5,40.77976191,13.40104167
6673,chic,49,31.1,4/8/05,5.4,17.5,33.98214286,26.53125
6674,chic,52,32.5,4/9/05,12.4,26.5,30.5952381,25.83854167
6675,chic,62,42.3,4/10/05,22.38571429,46.5,41.0327381,22.72916667
6676,chic,65,32.6,4/11/05,13.3,67,45.99482402,17.82472826
6677,chic,48,34.6,4/12/05,8.1,21,28.48388387,22.32886905
6678,chic,47,24.9,4/13/05,5.15,16,36.85106108,14.74895833
6679,chic,47,23.4,4/14/05,6.6,17.5,35.688147,23.55729167
6680,chic,48,28,4/15/05,7.3,32.5,27.35551948,35.39583333
6681,chic,56,34.4,4/16/05,18.55,47.2,26.89880952,36.296875
6682,chic,62,44.5,4/17/05,29.6,40,37.19940476,32.6875
6683,chic,64,44.9,4/18/05,25.8,76.5,34.6884058,47.92255435
6684,chic,71,48,4/19/05,19.08571429,69,38.17908903,24.72758152
6685,chic,57,46.8,4/20/05,9.4,22.5,27.47826087,12.95738636
6686,chic,50,30.6,4/21/05,3.7,19.5,31.11309524,16.07291667
6687,chic,42,38.4,4/22/05,7.5125,14.2,29.84769669,18.59375
6688,chic,39,26,4/23/05,3.5,11,37.95238095,10.73958333
6689,chic,44,24.1,4/24/05,1.7,14,37.44047619,10.86458333
6690,chic,53,29.4,4/25/05,4.842857143,40,32.41019669,18.98958333
6691,chic,50,35.3,4/26/05,5.8,28.5,25.31741718,15.27452122
6692,chic,48,29.8,4/27/05,6.35,37.5,27.28503032,15.95833333
6693,chic,48,29.7,4/28/05,10.3125,28.8,27.43167702,19.99032738
6694,chic,46,25.7,4/29/05,8.7,24.5,31.02380952,19.80729167
6695,chic,46,26.1,4/30/05,13.3,31.5,26.76190476,25.01041667
6696,chic,42,26.6,5/1/05,6.185714286,25.5,20.67261905,14.84375
6697,chic,40,25.1,5/2/05,8,24,17.01190476,15.35964912
6698,chic,43,24.1,5/3/05,10.6,25.5,22.47496459,22.62386775
6699,chic,48,24,5/4/05,15.9,44.8,26.35885093,32.65956439
6700,chic,54,29.2,5/5/05,20.3,61.5,34.89285714,34.34488225
6701,chic,63,43.1,5/6/05,19.8,65.5,34.55893563,36.90476191
6702,chic,53,44,5/7/05,14.05,25.5,34.20833333,22.02083333
6703,chic,64,47.3,5/8/05,17.1,42,43.61309524,23.390625
6704,chic,70,56.1,5/9/05,16.4,62.5,31.92559524,23.296875
6705,chic,71,51.7,5/10/05,7.6625,33.25,31.12189441,22.87726449
6706,chic,54,44.4,5/11/05,NA,17,26.61309524,11.953125
6707,chic,49,36.7,5/12/05,5.1,17,24.40178571,12.13541667
6708,chic,61,49.8,5/13/05,17,36,18.16964286,25.38541667
6709,chic,56,43.6,5/14/05,6.9,14,28.86011905,11.16666667
6710,chic,48,37.5,5/15/05,2.4,10,19.69345238,11.75
6711,chic,52,35.1,5/16/05,4.828571429,20.75,24.14705675,17.04211957
6712,chic,60,42.8,5/17/05,13.35,37,32.80344203,24.45089286
6713,chic,66,46.3,5/18/05,16.8,48,42.00595238,22.50284091
6714,chic,62,56.7,5/19/05,31.52857143,43.5,21.06055901,27.22916667
6715,chic,58,44.9,5/20/05,13.95,24.5,37.57440476,17.19791667
6716,chic,58,44,5/21/05,13.8,42,32.74107143,31.77604167
6717,chic,69,47.8,5/22/05,11.05,28,34.125,22.4375
6718,chic,61,48.3,5/23/05,9.8,18.5,32.41369048,13.95697464
6719,chic,57,45.5,5/24/05,8.7,13,27.04283126,16.39311594
6720,chic,58,44.7,5/25/05,7.05,19,25.46337992,20.02130682
6721,chic,66,43.9,5/26/05,10.8,39.5,22,29.89492754
6722,chic,59,44,5/27/05,8.7,37.5,22.6885352,22.39266304
6723,chic,58,44.8,5/28/05,7.214285714,16.4,21.18452381,21.64583333
6724,chic,57,44.4,5/29/05,NA,17.5,23.13095238,24.26041667
6725,chic,60,45.9,5/30/05,NA,19.5,32.25,21.71354167
6726,chic,59,49,5/31/05,8.328571429,14,22.89078675,20.81906703
6727,chic,65,49.8,6/1/05,15.4,27.5,37.21998518,21.83854167
6728,chic,66,54.4,6/2/05,19,35.5,34.79540308,23.16666667
6729,chic,67,60.9,6/3/05,27.1125,39,29.10416667,19.20917737
6730,chic,72,63.5,6/4/05,21.4,35.5,36.09895833,21.99479167
6731,chic,78,62.4,6/5/05,16,23.5,44.1796875,11.96875
6732,chic,78,57.6,6/6/05,7.228571429,33,35.63541667,19.89039855
6733,chic,77,62.4,6/7/05,16.8,39.5,39.29449728,27.9848279
6734,chic,78,65.1,6/8/05,19.2,37,33.46150362,30.13179348
6735,chic,77,63.4,6/9/05,13.77142857,29.6,25.1966712,33.19270833
6736,chic,78,68.1,6/10/05,20.1,38,32.70437047,25.25520833
6737,chic,80,67.5,6/11/05,14.5,27,33.7109375,14.29166667
6738,chic,75,66.5,6/12/05,13.18571429,18,26.93229167,13.51041667
6739,chic,78,64.2,6/13/05,19.4,31,37.54479578,19.7358631
6740,chic,74,60.1,6/14/05,6.8,30,35.2216115,14.39243659
6741,chic,64,57.3,6/15/05,6.1875,17.4,18.72961957,14.72727273
6742,chic,66,46.8,6/16/05,6.8,19.5,26.00994318,19.92708333
6743,chic,61,49,6/17/05,5.6,9.5,20.99977355,13.80729167
6744,chic,62,50.7,6/18/05,4.2,8.5,19.03645833,13.859375
6745,chic,65,53.5,6/19/05,7,19,26.58854167,14.02777778
6746,chic,69,54.5,6/20/05,16.6,42.5,34.68319746,33.99278846
6747,chic,75,58,6/21/05,16.47142857,41,40.06521739,25.5
6748,chic,72,44.6,6/22/05,11.3,19,31.82341074,20.15583827
6749,chic,77,60.8,6/23/05,23.3,62.5,44.32631341,26.83854167
6750,chic,86,63.4,6/24/05,31.85714286,74,50.96648551,23.75
6751,chic,80,66,6/25/05,28.1,48,46.39880952,22.79166667
6752,chic,82,66.1,6/26/05,23,42.5,55.2202381,17.19791667
6753,chic,82,64.6,6/27/05,51.5375,79,55.23585721,28.54936594
6754,chic,85,64.1,6/28/05,31.2,57.5,50.29144022,26.55397727
6755,chic,82,67.5,6/29/05,22.2,47,43.02807971,25.85939992
6756,chic,82,63.4,6/30/05,15.88571429,38,45.11775362,19.4375
6757,chic,69,51.6,7/1/05,6.3,16,30.03645833,9.322916667
6758,chic,65,50.2,7/2/05,4.2,13,30.79166667,9.277777778
6759,chic,70,55.8,7/3/05,16.1125,26.8,38.40104167,15.65987319
6760,chic,77,64.4,7/4/05,23.2,32.5,36.60416667,12.96875
6761,chic,75,61.6,7/5/05,NA,22.5,30.28611866,13.37065217
6762,chic,72,61.9,7/6/05,12.68571429,16,33.86680665,10.32638889
6763,chic,73,58,7/7/05,9.9,21.5,36.09534706,11.25362319
6764,chic,73,54.1,7/8/05,9.3,18,37.25520833,18.06227355
6765,chic,72,52.5,7/9/05,16.35,37.5,42.19270833,21.72916667
6766,chic,76,53.2,7/10/05,15.4,28,57.90625,23.95833333
6767,chic,76,58.8,7/11/05,19.1,38,57.64515399,19.70833333
6768,chic,79,65.5,7/12/05,26.1875,35,58.84125906,14.81622024
6769,chic,80,66,7/13/05,19.1,25,39.33333333,10.16220238
6770,chic,79,67,7/14/05,19.6,31.5,34.52581522,12.50611413
6771,chic,79,65.6,7/15/05,15.75714286,28.4,27.39662591,16.09895833
6772,chic,81,63.8,7/16/05,19.6,29,38.08854167,16.59375
6773,chic,84,67,7/17/05,32.7,42.5,44.64322917,16.27083333
6774,chic,83,64.6,7/18/05,12.8375,37.5,36.44780344,13.01895704
6775,chic,79,57.6,7/19/05,10.9,35,36.91301113,19.39880952
6776,chic,78,67.8,7/20/05,15.6,37.5,26.12042984,27.68087121
6777,chic,79,68.9,7/21/05,12.375,23.8,35.3736413,22.45954106
6778,chic,75,65.3,7/22/05,10,14.5,36.31770833,16.03348214
6779,chic,74,68.3,7/23/05,NA,26,28.39583333,19.75
6780,chic,90,70.9,7/24/05,22.05,44,47.60416667,11.96354167
6781,chic,81,71.4,7/25/05,NA,32.5,30.84091938,27.97767857
6782,chic,75,66.8,7/26/05,NA,23,29.26530612,15.86458333
6783,chic,65,53.3,7/27/05,7.675,15.4,21.3832654,14.50163691
6784,chic,66,52.1,7/28/05,14.8,29,23.0859375,25.85280797
6785,chic,72,58.2,7/29/05,NA,32.5,26.4765625,22.359375
6786,chic,73,59.7,7/30/05,12.8375,22,32.43489583,18.91145833
6787,chic,79,64.6,7/31/05,20.8,29.5,40.84895833,20.16666667
6788,chic,81,65,8/1/05,28.7,56.5,41.94904891,26.83110119
6789,chic,79,66.1,8/2/05,44.4875,60,40.67130888,29.2803442
6790,chic,84,69,8/3/05,37.9,64,39.32110507,23.61931818
6791,chic,82,66.1,8/4/05,21.6,45.5,37.29744112,18.67708333
6792,chic,73,56.5,8/5/05,7.428571429,27.5,28.03645833,17.81770833
6793,chic,72,55.9,8/6/05,11,20.5,33.39583333,19.55208333
6794,chic,74,57.8,8/7/05,25.9,40,44.99479167,28.375
6795,chic,78,57.8,8/8/05,31.6625,55.4,39.61288496,38.86972991
6796,chic,80,63.5,8/9/05,33,65.5,43.28634511,28.88451087
6797,chic,79,65.9,8/10/05,16,33.5,42.87530585,19.58863636
6798,chic,72,67,8/11/05,14.78571429,24,21.54347826,31.85416667
6799,chic,79,68.9,8/12/05,NA,27,30.79064765,23.9875
6800,chic,72,61,8/13/05,10.1,14,27.40885417,15.125
6801,chic,69,57.5,8/14/05,7.6,15,22.74479167,15.86111111
6802,chic,71,62.4,8/15/05,16.4,34.5,27.38756794,29.00694444
6803,chic,74,62,8/16/05,21.4,36.5,34.12182971,26.80208333
6804,chic,71,60.8,8/17/05,20.7625,41,39.41983696,23.953125
6805,chic,77,68.9,8/18/05,NA,41,26.453125,24.41145833
6806,chic,79,66.9,8/19/05,14.5,28,35.8140625,17.68597445
6807,chic,78,67.7,8/20/05,9.885714286,18.6,27.2734375,15.79166667
6808,chic,74,54.4,8/21/05,7.9,12,24.38020833,13.83423913
6809,chic,67,52.7,8/22/05,4,8,22.7417346,10.16145833
