structure,mp,rings,heavy atoms,single bonds,triple bonds,reactive,molar mass,refractivity,formal charge,logP,tpsa,dipole moment,energy,density,volume,PCA1,PCA2
O=[N+]([O-])c1cc([N+](=O)[O-])cc(c1)C(=O)NCCc1[nH0][nH0](C)c2[nH0]c[nH0]c(N)c21,280.5,15,28,25,0,0,386.328,9.3021641,0,1.09357,190.36,3.8860884,-206.06784,1.1939249,323.57812,-5.5347,-9.4022
O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=CNc1ccc(OC)cc1,281,12,29,33,0,0,390.39899,10.595586,0,2.4224999,103.26,8.2272587,-198.89499,1.0798019,361.54688,-6.1342,-2.662
O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=CNc1c[nH0]ccc1,281,12,27,28,0,0,361.36099,9.7692089,0,1.8089,106.92,8.2252102,-180.91409,1.1182238,323.15625,-3.8514,-3.7947
Brc1ccc(NN=C(C#N)c2sc3ccccc3[nH0]2)cc1,281,15,21,14,1,0,357.23499,8.8820095,0,4.4718838,61.07,1.7338042,-134.44131,1.1843066,301.64062,1.8864,4.2458
O=C1N=C(N=C=2C=CC=CC1=2)C(C#N)=Cc1ccc(OC)cc1,281,6,23,23,1,0,302.31299,8.6970978,0,2.7561841,74.809998,8.641674,-146.87778,1.052267,287.29688,0.4882,1.5697
O=C(Nc1ccc(C#Cc2ccc(NC(=O)C)cc2)cc1)C,281,12,22,24,1,0,292.33798,8.6954365,0,3.0032079,58.200001,4.9333544,-142.63173,0.98012632,298.26562,-0.9519,-0.0802
FC(F)(F)C(C(=O)Nc1ccc([N+](=O)[O-])cc1)(C(F)(F)F)C(F)(F)F,281,6,25,22,0,0,384.15399,6.0501122,0,4.2066002,74.919998,4.0583782,-283.95816,1.6260487,236.25,-0.7263,-6.6813
O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=CNc1ccc(C)cc1,282,12,28,32,0,0,374.39999,10.403168,0,2.7223201,94.029999,7.1360807,-186.18292,1.0628343,352.26562,-5.0056,-1.8195
O=C1N(C(=O)C2C(=NOC12)C(=O)c1c([nH0]([nH0]c1C(=O)OCC)c1ccc(C)cc1)C)c1ccc(cc1)C(=O)O,282,17,39,42,0,0,530.49298,13.643528,0,2.4911399,157.46001,6.4497852,-283.21832,1.1431499,464.0625,-15.6328,-6.6273
Brc1ccc(cc1)C1C(=C(OC2c3ccccc3OC21)N)C(=O)Nc1ccccc1,282,18,30,33,0,0,463.33099,11.857343,0,5.0430002,73.580002,4.4558144,-203.48877,1.1585085,399.9375,-6.2215,3.7979
O=C1C(C)C2CC(O)C3C1(C2O)C(O)CC1C(C)(C)CCC(O)C31C,282.39999,0,25,59,0,0,352.47098,9.1845341,0,1.1174999,97.989998,2.0792398,-187.88544,1.0238808,344.25,-3.8976,-2.7333
O=C1N(c2ccccc2)c2ccccc2c2o[nH0]c(C)c21,283,17,21,18,0,0,276.29498,7.9922595,0,3.94192,46.34,3.981406,-134.75926,1.0395579,265.78125,3.2906,2.5514
O=C(Nc1ccc(c(NC(=O)C)c1)c1ccc(NC(=O)C)cc1NC(=O)C)C,283,12,28,35,0,0,382.41998,10.52949,0,3.1872001,116.4,3.2968125,-196.57434,1.0467402,365.34375,-7.6215,-6.2291
O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=Cc1ccccc1,283,12,26,27,0,0,345.358,9.646389,0,2.5014999,82,7.0865068,-171.96985,1.0562921,326.95312,-2.7142,-1.8763
O=[N+]([O-])c1ccc(cc1)C1=NN(c2ccccc2)C(=O)C1=CC1C(=O)N(N=C1c1ccc([N+](=O)[O-])cc1)c1ccccc1,283.5,24,43,37,0,0,572.53699,15.37154,0,5.2476001,156.98,5.3066335,-290.77567,1.1290555,507.09375,-16.8727,-1.3694
FC(F)(F)C=1N2N=C(N)C(=NN=C=3C=CC=CC=3)C2=NC(=O)C=1,284,0,23,24,0,0,321.242,7.2422738,0,1.1602,95.769997,4.1713657,-184.19609,1.2401669,259.03125,1.6376,-2.4343
O=C1C(=CC=C2C(=O)C3(C)CCC2C3(C)C)C2CCC1(C)C2(C)C,284,0,24,53,0,1,326.47998,9.504694,0,4.8895998,34.139999,1.4509776,-158.56152,0.92680061,352.26562,-1.6069,5.1994
O=C(Nc1ccc(N=Nc2cc(c(N=Nc3ccc(NC(=O)C)cc3)cc2C)C(C)C)cc1)C,284,18,34,42,0,0,456.54999,13.3081,0,7.8660202,107.64,4.8482871,-219.88611,0.9974125,457.73438,-12.4965,2.5669
Clc1ccc(Cl)c(NN=C2C(=O)NN=C2C=2C(=O)N(C)c3ccccc3C=2O)c1,284,12,29,28,0,0,430.25098,10.734033,0,3.2454,106.39,7.9511909,-206.99606,1.2126685,354.79688,-5.3986,-2.1631
Brc1ccc(NN=C2SC(=N)NC2=O)cc1,284,6,16,15,0,0,299.15201,6.5571661,0,1.81757,77.339996,2.5512965,-115.09047,1.3328967,224.4375,5.6428,-1.7572
ClCCN(CN1C(=S)SC(=Cc2ccc([N+](=O)[O-])cc2)C1=O)CCCl,284,6,25,31,0,1,420.341,10.363711,0,3.0771,101.46,5.2837319,-189.81534,1.2077137,348.04688,-4.5057,-2.3698
[nH0]1c(cc(C)c2cc3c([nH0]c(cc3C)c3ccccc3)cc12)c1ccccc1,284.5,26,28,24,0,0,360.45999,11.482759,0,6.73384,25.780001,3.5812933,-160.94633,0.94935966,379.6875,-3.7584,8.8219
O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=Cc1c(O)ccc2ccccc21,285,16,31,30,0,0,411.41699,11.39735,0,3.3603001,102.23,6.5933576,-206.5838,1.0799675,380.95312,-6.9561,-2.269
Oc1cccc(NN=C(C#N)c2[nH0]c3ccccc3[nH0]2C)c1,285,15,22,19,1,0,291.314,8.3317566,0,2.9778841,86.230003,0.95975935,-138.64987,1.0169692,286.45312,0.8993,1.1476
O=C(Nc1cc(CCNC(=O)c2ccccc2)c(NC(=O)C)cc1CCNC(=O)c1ccccc1)C,285,18,36,46,0,0,486.57199,14.026031,0,3.5483401,116.4,8.8670654,-242.9959,1.0188656,477.5625,-15.5022,-2.4481
O=C(Nc1cccc(N=Nc2cccc(NC(=O)c3ccccc3)c2)c1)c1ccccc1,285,24,32,28,0,0,420.47198,12.534198,0,6.6065998,82.919998,1.9845757,-200.42395,1.0285597,408.79688,-9.1864,3.6391
[Cl+3]([O-])([O-])([O-])[O-].o1c2[c+]cc(C)c3cc(oc3c2c2cc(C)ccc12)C,285.5,17,25,22,0,0,362.76498,9.1528893,0,5.0633602,94.559998,37.212795,-192.27025,1.1557627,313.875,-2.3954,-1.4601
O=C1N=C2N(N=C(N)C2=NN=C=2C=CC(C)=CC=2)C(C)=C1,286,0,21,27,0,0,281.29898,7.603404,0,1.0079,95.769997,4.851943,-135.3909,1.0517079,267.46875,2.2621,-0.7043
O=C1N=C2N(N=C(N)C2=NN=C=2C=CC(O)=CC=2)C(C)=C1,286,0,21,25,0,0,283.271,7.2910194,0,0.50349998,116,3.8801,-141.64262,1.1135277,254.39062,1.9777,-3.5344
O=[N+]([O-])c1ccc2Cc3c(cccc3[N+](=O)[O-])c2c1,286,12,19,15,0,0,256.21698,6.5442829,0,3.0741701,91.639999,1.5989059,-136.86824,1.1612413,220.64062,4.8503,-4.166
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1.O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1.Nc1cc(N)c(cc1C=Cc1ccccc1)C=Cc1ccccc1,286,30,56,46,0,0,770.62396,18.880095,0,7.4253998,367.42001,1.844739,-425.78275,1.194679,645.04688,-30.8649,-12.6262
Clc1ccc(cc1)C(=O)C1=NN(c2ccccc2)C2C(=O)N(C(=O)C12)c1ccc(cc1)C(=O)O,286,18,34,31,0,0,473.87198,12.450584,0,3.6816001,107.35,5.3633409,-237.47327,1.1639918,407.10938,-9.9041,-2.8388
O=C(O)C1NC(C)C2Nc3ccccc3C2C1,286.5,6,17,28,0,0,232.28299,6.4239259,0,1.3993,61.360001,4.392468,-117.03189,1.0029085,231.60938,5.2648,-2.1936
s1c2sc(c(NC(=O)c3ccccc3)c2c(NC(=O)c2ccccc2)c1C(=O)OCC)C(=O)OCC,287,20,36,36,0,0,522.60199,14.177052,0,5.8207998,110.8,5.1440544,-254.82527,1.1261457,464.0625,-14.1845,-3.0085
O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1,287,6,19,22,0,0,257.24899,6.7219977,0,0.80800003,82,7.3238068,-133.39323,1.1127288,231.1875,3.4873,-5.5784
O=[N+]([O-])c1ccc2c([N+]([O-])=C(c3cccc(c3)C3=[N+]([O-])c4cc([N+](=O)[O-])ccc4C3=O)C2=O)c1,287,18,34,24,0,0,458.34198,11.09272,0,3.1578,183.28,3.9163625,-249.2007,1.2459178,367.875,-9.7757,-9.8067
S1c2ccccc2N2C1=C(C#N)c1cc([nH0]c(C)c1C2=O)C,287,12,22,21,1,0,305.36099,8.6277361,0,3.4287241,56.990002,2.7738843,-136.52061,1.0723239,284.76562,2.4406,1.984
O=C1C(=C)C2CC(O)C3C45COCC(C)(CCC4)C5CC(OC)C13C2O,287.70001,0,26,58,0,0,362.466,9.5103626,0,1.7113,75.989998,2.292623,-191.45796,1.0568002,342.98438,-3.7574,-0.5505
O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=CNc1ccccc1C,288,12,28,32,0,0,374.39999,10.406906,0,2.7223201,94.029999,6.8878226,-186.18028,1.0744148,348.46875,-4.9299,-1.8262
O=C1Oc2ccccc2c2[nH0]c(N)c(C#N)cc12,288.5,12,18,13,1,0,237.218,6.4488549,0,1.7350841,89,5.0460377,-117.97202,1.0730811,221.0625,5.7635,-1.6952
Brc1ccc(OC)c2c1CC2=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],288.5,12,25,23,0,0,407.17999,8.9596863,0,3.7196701,125.26,8.6538477,-191.1577,1.3007647,313.03125,-1.9986,-3.4302
O=C1CC(C)(C)CC=2Nc3ccc4ccccc4c3C(c3ccc(OC)cc3)C1=2,289,16,29,39,0,0,383.491,11.556224,0,6.0489998,38.330002,2.988622,-182.77216,0.99345976,386.01562,-4.6752,6.7445
O=C1N(c2ccccc2)c2ccccc2C(O)=C1C(=NNC(=O)c1[nH0]cccc1)C,289,18,30,29,0,0,398.422,11.316574,0,3.8348999,94.889999,10.398233,-196.41757,1.0683345,372.9375,-6.8572,-0.7337
S1C=C(SC1=C1C(=O)NN(c2ccccc2)C1=O)c1ccccc1,289,12,24,23,0,1,352.43799,9.7823105,0,3.2986,49.41,2.2533355,-156.03313,1.1183516,315.14062,-0.9194,1.1739
O=C1NN(c2ccccc2)C(=O)C1=C(C#N)C#N,289,6,18,14,2,1,238.20599,6.3125978,0,0.40816799,96.989998,4.1067109,-119.07567,1.0879315,218.95312,4.7663,-3.8597
S1CN(C[nH0]2c1[nH0][nH0]c2c1c[nH0]ccc1)C(C)C,289,11,18,24,0,0,261.353,7.2502131,0,2.1096001,46.84,7.1456428,-114.85595,1.0589802,246.79688,4.2735,2.4434
Clc1ccc2oc3[c+]cc(C)c4cc(oc4c3c2c1)C.[Cl+3]([O-])([O-])([O-])[O-],289.5,17,25,19,0,0,383.18298,9.1602974,0,5.4346399,94.559998,34.470757,-198.8521,1.2046229,318.09375,-2.1138,-1.4086
O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=Cc1cccc(O)c1,290,12,27,28,0,0,361.35699,9.7777328,0,2.2070999,102.23,6.1477675,-184.71262,1.1095206,325.6875,-3.9368,-4.0289
Clc1ccc(NC=C2C(=O)NN=C2C=2C(=O)N(C)c3ccccc3C=2O)cc1,290,12,28,29,0,0,394.81799,10.449149,0,3.0936,94.029999,6.7849236,-192.76112,1.1454895,344.67188,-4.7506,-1.8117
O=[N+]([O-])c1ccccc1NN=C1C(=O)NC(=O)NC1=O,290,6,20,17,0,0,277.19598,6.2824798,0,-0.27129999,145.48,5.0450888,-154.73535,1.2635715,219.375,1.5902,-12.4118
S=C1NC(=O)C(=NNc2ccccc2)C(=O)N1,290,6,17,16,0,0,248.26599,6.4110947,0,-0.24259999,114.68,6.9396324,-118.31713,1.1793234,210.51562,4.5781,-5.6868
OC1NN(c2ccccc2)C(O)C1=Cc1ccc2OCOc2c1,290,12,23,29,0,1,312.32498,8.3685408,0,1.4603,74.190002,1.7146819,-162.93021,1.0871159,287.29688,-0.4115,-0.7045
O=C1c2ccccc2C(=O)c2cc3ccccc3cc12,290.5,16,20,14,0,0,258.276,7.7140422,0,3.6152,34.139999,0.71215236,-124.5645,1.028924,251.01562,4.6335,4.1484
FC(F)(F)C=1N2N=C(N)C(=NN=C3C=CC=C4=CC=CC=C34)C2=NC(=O)C=1,290.5,0,27,29,0,0,371.302,8.8168812,0,2.0265999,95.769997,9.4120426,-206.06453,1.2361281,300.375,-1.6343,-1.2504
O=[N+]([O-])c1ccccc1C=Cc1cc(C=Cc2ccccc2[N+](=O)[O-])c([N+](=O)[O-])cc1[N+](=O)[O-],291,18,34,26,0,0,462.37399,11.604372,0,5.6602001,183.28,12.986985,-251.78673,1.2004355,385.17188,-10.6726,-5.842
[Cl+3]([O-])([O-])([O-])[O-].o1cccc1c1cc2[nH0+](c3ccccc3C2(C)C)c(c1)c1ccccc1,291.5,23,31,31,0,0,437.879,11.754983,0,5.0544,85.300003,36.48719,-220.75536,1.0778146,406.26562,-7.6646,1.4673
FC(F)(F)C=1N2N=C(N)C(=NN=C3=CC=CC(=C3)C(F)(F)F)C2=NC(=O)C=1,292,0,27,27,0,0,389.23898,7.7068453,0,2.0927,95.769997,5.903933,-245.99692,1.3770754,282.65625,-1.4271,-3.2573
BrCc1c(CBr)c(CBr)c(CBr)c(CBr)c1CBr,292,6,18,24,0,1,635.65198,9.7448292,0,8.6543999,0,0.036414284,-161.69452,1.7279022,367.875,-0.6084,7.4259
O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=Cc1[nH0]cccc1,292,12,26,26,0,0,346.34598,9.4701672,0,1.8965,94.889999,6.5373912,-173.19283,1.103452,313.875,-2.6708,-3.3244
O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=CNc1cccc2ccccc12,292,16,31,31,0,0,410.43298,11.56622,0,3.5671,94.029999,6.8740935,-201.54671,1.0761927,381.375,-6.9032,-0.5965
Nc1ccc(N=Nc2ccc(N=Nc3ccc(N=Nc4ccc(N=Nc5ccc(N)cc5)cc4)cc3)cc2)cc1,292,30,40,34,0,0,524.59198,15.344121,0,10.5126,150.92,1.9668683,-240.21756,1.0336469,507.51562,-16.0924,7.817
O=C1N2c3ccccc3N(C)C2=C(C#N)c2[nH0]cccc12,292.5,12,21,19,1,0,274.28299,7.7298532,0,2.3839841,60.23,4.0267811,-129.66914,1.0402436,263.67188,3.4278,1.0806
[S+2]([O-])([O-])(O)C=1C=CC(=NN=C2C3=NC(=O)C=C(N3N=C2N)C(F)(F)F)=CC=1,293,0,27,28,0,0,401.30499,8.3366928,0,-0.19,150.14,4.7513623,-230.47717,1.3968303,287.29688,-3.1353,-7.7123
Cl.[nH0]1c2N=C3=CC=CC=C3c2cc2ccccc12,293,6,18,18,0,0,253.71199,7.4143763,0,4.1444998,24.719999,3.8801365,-111.44075,1.0315461,245.95312,5.7535,4.8932
O(C)c1ccc(Nc2[nH0]c(N)[nH0][nH0]c2c2ccccc2)cc1,293,18,22,21,0,0,293.32999,8.4480028,0,2.8729999,85.949997,3.5946832,-140.04372,1.045565,280.54688,0.5784,1.0738
Brc1ccc(NC=C2C(=O)NN=C2C=2C(=O)N(C)c3ccccc3C=2O)cc1,293,12,28,29,0,0,439.26898,10.698885,0,3.2497001,94.029999,6.6618567,-194.34924,1.2293155,357.32812,-5.0641,-1.5016
O=C(N1CCc2cc3N(CCc3cc12)C(=O)c1ccccc1)c1ccccc1,293.5,18,28,32,0,0,368.436,10.920141,0,4.09234,40.619999,0.15571128,-176.17348,0.98569947,373.78125,-4.2744,3.1116
S(C)C=1[nH0]2[nH0]c(N)c(N=Nc3cccc(c3)C(F)(F)F)c2N=C(N)C=1C#N,294,11,27,25,1,0,392.36899,9.2170038,0,4.040484,130.73,2.5074372,-205.91064,1.2417355,315.98438,-2.6382,-0.3744
S=C1N=NC(C(=N1)Nc1ccccc1C)=C1=CC=CC=C1,294,6,21,23,0,0,293.37399,8.5855846,0,3.98632,81.199997,7.0505462,-126.91697,1.0748146,272.95312,1.9948,3.6365
O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=NNc1cc[nH0]cc1,294,12,27,27,0,0,362.349,9.5804358,0,1.281,119.28,5.6649737,-182.09659,1.1482638,315.5625,-3.6822,-4.5406
O=[N+]([O-])c1ccc2c([N+]([O-])=C(c3ccc(cc3)C3=[N+]([O-])c4cc([N+](=O)[O-])ccc4C3=O)C2=O)c1,294,18,34,24,0,0,458.34198,11.09272,0,3.1578,183.28,0.090537287,-249.2009,1.2276161,373.35938,-9.8899,-9.755
O=[N+]([O-])c1ccc(C=Cc2ccc(cc2)C=Cc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,294,18,34,26,0,0,462.37399,11.596895,0,5.6602001,183.28,7.149857,-251.80138,1.1925981,387.70312,-11.1505,-5.7776
O=C1N=C(N=C=2C=CC=CC1=2)C(C#N)=Cc1cccc(O)c1,294.5,6,22,20,1,0,288.28598,8.1815062,0,2.4531839,85.809998,7.9852157,-140.41628,1.0881283,264.9375,1.5713,-0.1311
O=C1N(CC)c2ccccc2C(O)=C1C=C1C(=O)NN=C1C=1C(=O)N(C)c2ccccc2C=1O,295,12,34,39,0,0,456.45798,12.243595,0,2.6801,122.54,4.7135162,-233.52666,1.1085805,411.75,-10.4562,-4.8695
Clc1cc(c(Cl)cc1C(=O)O)C(=O)O,295,6,14,10,0,0,235.02199,5.0290651,0,2.4424,74.599998,0.066037871,-122.19791,1.3892498,169.17188,7.2901,-8.1918
O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=C1c2ccccc2c2ccccc21,295,18,32,31,0,0,419.44,11.903124,0,3.71769,82,7.2703147,-204.08894,1.0865881,386.01562,-6.5714,0.4425
Brc1ccc(NN=C2C(=O)NC(=O)NC2=O)cc1,295,6,18,16,0,0,311.095,6.550293,0,0.65630001,99.660004,3.3744097,-137.688,1.3580301,229.07812,3.2763,-7.3518
O=C(N)c1[nH0][nH0](c2[nH0]c[nH0]c(N)c21)c1ccccc1,295,15,19,14,0,0,254.25299,6.8406563,0,0.4966,112.71,2.1138499,-123.19696,1.0977664,231.60938,3.8556,-3.4609
O=C1N(c2cc3N(C(=O)Cc3cc2C1)C(=O)C)C(=O)C,295,6,20,24,0,0,272.25998,7.0012436,0,0.55773997,74.760002,5.1787992,-144.98656,1.0994157,247.64062,2.2393,-7.9906
O=C(O)C1NCC2=NC3=CCC=CC3=C2C1,295.5,0,16,24,0,0,215.23199,5.8349338,0,0.84209001,61.689999,4.4248462,-108.48543,1.0519166,204.60938,6.9766,-4.1615
FC(F)(F)C=1N2N=C(N)C(=NN=C3=CC=CC=C3OC)C2=NC(=O)C=1,295.5,0,25,28,0,0,351.26801,7.9210715,0,1.1343,105,7.9564376,-203.3951,1.2539687,280.125,-0.624,-3.1088
[Cl+3]([O-])([O-])([O-])[O-].O=C(O)c1cc([o+]c(c1)c1ccccc1)c1ccccc1,295.5,18,26,21,0,0,376.74799,9.3111429,0,4.1177001,118.72,17.649843,-203.71404,1.1812596,318.9375,-4.8522,-5.2178
Clc1cc(Cl)c(N=Nc2c3N=C(C)C=C([nH0]3[nH0]c2N)C)cc1Cl,296,11,23,22,0,0,369.64301,8.9626284,0,5.8866,80.919998,4.4781909,-162.58487,1.2410635,297.84375,0.419,3.4753
O=C1N2c3ccccc3N(C)C2=C(C#N)c2c[nH0]ccc12,296,12,21,19,1,0,274.28299,7.730453,0,2.3839841,60.23,5.0938606,-129.66849,1.0369254,264.51562,3.5038,0.9318
ClC(=Cc1ccc(cc1)C=C(Cl)c1ccc(C#N)cc1[N+](=O)[O-])c1ccc(C#N)cc1[N+](=O)[O-],296,18,34,24,2,0,491.28998,12.742946,0,6.7201681,139.22,5.9182034,-237.42055,1.1883054,413.4375,-10.1782,1.4695
NCCNc1[nH0]c[nH0]c2[nH0]([nH0]cc21)C,297,9,14,17,0,0,192.226,5.1809664,0,0.093099996,81.650002,0.87597716,-91.279617,1.0379199,185.20312,7.5174,-2.649
Cl.NCCC[nH0]1c[nH0]c2c1cc[nH0]c2N,297,9,15,19,0,0,227.69899,6.1479177,0,1.4306999,82.75,2.9512923,-104.52692,1.0859778,209.67188,5.3849,-0.8416
O=C1N=C2N(N=C(N)C2=NN=C2=CC=CC(C)=C2)C(=C1)c1ccccc1,297,6,26,29,0,0,343.37,9.655426,0,2.1452,95.769997,5.4916306,-162.37784,1.0542928,325.6875,-1.9373,1.3981
Clc1ccc(Nc2[nH0]c(N)[nH0][nH0]c2c2ccccc2)cc1,297,18,21,17,0,0,297.74899,8.2536974,0,3.5441,76.720001,1.9292541,-133.91025,1.0858083,274.21875,1.9347,2.0962
O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=Cc1c[nH]c2ccccc21,297,15,29,28,0,0,384.39499,10.682046,0,2.9828,97.790001,6.1797633,-189.94078,1.0899025,352.6875,-4.959,-1.9877
O=C1N(c2ccccc2)c2ccccc2C=2Nc3ccccc3N=C(C)C=21,298,18,27,27,0,0,351.409,10.525501,0,5.2940998,44.700001,5.0784369,-163.28128,1.0309027,340.875,-2.2692,4.3637
O=[N+]([O-])c1cc(C#N)ccc1C=Cc1cccc(c1)C=Cc1ccc(C#N)cc1[N+](=O)[O-],298,18,32,24,2,0,422.39999,11.776526,0,5.5871682,139.22,5.3363142,-211.29483,1.0742966,393.1875,-8.4904,0.5687
[S+2]([O-])([O-])(Cc1c(C)cc(C)cc1C)Cc1c(C)cc(C)cc1C,298.5,12,23,38,0,0,330.492,9.7957239,0,5.1849198,34.139999,4.1593299,-153.69212,0.96357739,342.98438,-2.7727,4.4205
O=[N+]([O-])c1cc([N+](=O)[O-])cc(c1)C(=O)OCCNc1[nH0]c[nH0]c2[nH0]([nH0]cc21)C,299,15,28,24,0,0,387.31198,9.2208672,0,1.8078001,173.57001,4.5456357,-211.07375,1.2456892,310.92188,-5.7715,-9.0922
Clc1ccc(C=C(C#N)C2=NC(=O)C=3C=CC=CC=3=N2)c(Cl)c1,299,6,23,19,1,0,341.177,8.9830246,0,4.1069841,65.580002,8.1719398,-153.80972,1.1569611,294.89062,1.1057,2.9005
Oc1cccc(c1)C=C(C#N)C1N=C2C=CC=CC2=N1,299.5,6,20,20,1,0,260.276,7.5732851,0,2.8102739,68.739998,4.6918254,-122.50748,1.0386372,250.59375,3.3212,0.4157
Oc1c2ccccc2ccc1c1ccc2ccccc2c1O,300,20,22,17,0,0,286.32999,8.7307806,0,5.0711999,40.459999,0.80953878,-137.5238,1.0206138,280.54688,1.8302,3.7746
O=[N+]([O-])c1ccc(NN=C2C(=O)NN=C2C=2C(=O)N(C)c3ccccc3C=2O)cc1,300,12,30,29,0,0,406.358,10.261861,0,1.7941999,152.21001,6.7329493,-212.59058,1.1862302,342.5625,-6.6105,-6.6898
Clc1ccc(NN=C2C(=O)NC(=S)NC2=O)cc1,300,6,18,16,0,0,282.711,6.8937922,0,0.43709999,114.68,5.9446049,-131.3866,1.2596425,224.4375,3.6696,-5.1172
Fc1ccc(cc1)C=C1C(=O)NN(c2ccccc2)C1=O,300,12,21,19,0,1,282.27399,7.7264576,0,2.5583999,49.41,1.434908,-148.07858,1.0915072,258.60938,1.8231,-1.3499
Sc1[nH0][nH0]c([nH0]1N=C1c2ccccc2NC1=O)C(F)(F)F,300,11,21,16,0,1,313.263,6.9282804,0,1.8736,110.97,8.4902067,-173.67868,1.3212621,237.09375,3.1903,-4.0304
ClCN1N=C(OC1=S)c1oc2ccccc2c1,300,9,17,14,0,1,266.70801,6.7736969,0,2.6798,70.059998,5.1707497,-122.37059,1.1707346,227.8125,6.3952,0.7234
[S+2]([O-])([O-])(O)c1c[nH0]ccc1C,300,6,11,12,0,0,173.192,4.1302705,0,0.07102,67.260002,3.9243674,-88.805962,1.2181875,142.17188,11.0792,-5.1626
O=C1C2CC=3CC=CCC=3CC2C(=O)C2CC=3CC=CCC=3CC12,300.79999,0,24,46,0,0,320.43201,9.3965588,0,4.4837999,34.139999,0.012041595,-154.54564,0.94824284,337.92188,-0.0894,4.5063
Clc1ccc(Cl)c(NN=C(C#N)C=2=Nc3ccccc3N=2)c1,301,6,22,20,1,0,329.16998,8.4538498,0,3.8485739,72.900002,3.5775738,-144.82393,1.1508182,286.03125,1.6776,2.7713
s1cc[nH0]c1NN=C1C(=O)NN=C1C=1C(=O)N(C)c2ccccc2C=1O,301,11,26,25,0,0,368.37698,9.4355717,0,1.3425,119.28,5.4362545,-178.52931,1.191255,309.23438,-2.9589,-5.4385
Nc1[nH0]c2cc3[nH0]c(N)c(cc3cc2cc1c1ccccc1)c1ccccc1,301,26,28,22,0,0,362.436,11.119986,0,5.2814002,77.82,3.7226849,-163.40625,0.9718411,372.9375,-3.7373,5.6621
O=C(Nc1ccccc1NC(=O)c1ccccc1)c1ccccc1,301.5,18,24,22,0,0,316.35999,9.4973469,0,4.1911998,58.200001,5.5768356,-152.92087,1.0065643,314.29688,-1.9544,1.5024
O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=NNc1[nH0]ccc[nH0]1,302,12,27,26,0,0,363.33701,9.385582,0,0.676,132.17,6.6016994,-183.32167,1.1733559,309.65625,-3.8787,-6.8938
O=C(NN=Cc1ccc(OCCCC)cc1)C(=O)NN=Cc1ccc(OCCCC)cc1,302,12,32,47,0,1,438.52798,12.567848,0,3.6447999,101.38,0.78562778,-222.32329,1.000456,438.32812,-13.2107,0.2486
[nH0]1cc([nH0]c2ccccc12)c1cc(cc(c1)c1[nH0]c2ccccc2[nH0]c1)c1[nH0]c2ccccc2[nH0]c1,302,36,36,21,0,0,462.51599,13.973967,0,6.5172,77.339996,0.9547717,-208.21812,1.0541675,438.75,-9.7487,6.3128
SC=1=Nc2ccccc2N=1,303,0,10,12,0,1,149.19701,4.1574125,0,1.15679,63.52,2.7559719,-61.329845,1.0716732,139.21875,13.1948,0.7341
Oc1[nH0]c(N)[nH0]c(CC)c1C,303.20001,6,11,16,0,0,153.185,4.2066941,0,0.63519001,72.029999,2.4519324,-77.196609,1.0199584,150.1875,10.4557,-4.6346
O=C1N=C2N(N=C(N)C2=NN=C2=CC=CC=C2OC)C(=C1)c1ccccc1,304,6,27,30,0,0,359.36899,9.8684454,0,1.7292,105,5.4222965,-175.07884,1.0907012,329.48438,-3.1021,0.3461
Fc1ccc(cc1)C1=C(C#N)C(=O)N(N)C(N)=C1C#N,304,6,20,18,2,1,269.23898,6.9344902,0,0.78396797,119.93,6.3623629,-138.9778,1.1295507,238.35938,3.1438,-3.534
O=[N+]([O-])C=1C=CC=2C(=NC(c3cccc(c3)C3N=C4C=C([N+](=O)[O-])C=CC4=C3OC(=O)C)=C=2OC(=O)C)C=1,304,6,38,39,0,1,512.43396,12.917602,0,3.5249901,168.96001,0,,1.1724502,437.0625,-13.2313,-6.9592
BrC1=CN=C(=O)N=C1O,304,0,9,7,0,1,189.976,3.3370848,0,0.97930002,62.02,6.460855,-76.666245,1.6256804,116.85938,13.66,-6.3889
OC1=NN=C2=Nc3ccccc3N=C21,304.5,0,14,15,0,0,185.166,4.772768,0,0.82358998,69.669998,5.2859869,-90.303383,1.1254153,164.53125,9.7049,-3.6786
